[2013-09-13 00:27:55,199](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:27:55] "GET / HTTP/1.1" 200 -
[2013-09-13 00:27:55,224](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:27:55] "GET /static/css/bootstrap.min.css HTTP/1.1" 304 -
[2013-09-13 00:27:55,228](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:27:55] "GET /static/js/jQuery.js HTTP/1.1" 304 -
[2013-09-13 00:27:55,231](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:27:55] "GET /static/js/bootstrap.js HTTP/1.1" 304 -
[2013-09-13 00:27:55,234](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:27:55] "GET /static/css/style.css HTTP/1.1" 304 -
[2013-09-13 00:27:55,237](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:27:55] "GET /static/css/jquery.fileupload-ui.css HTTP/1.1" 304 -
[2013-09-13 00:27:58,739](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:27:58] "GET /?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2013-09-13 00:27:59,410](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:27:59] "GET /?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2013-09-13 00:28:14,856](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:28:14] "GET /?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2013-09-13 00:28:21,157](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:28:21] "GET /?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2013-09-13 00:29:00,199](INFO)werkzeug :  * Detected change in '/opt/app/web/views.py', reloading
[2013-09-13 00:29:00,224](INFO)werkzeug :  * Restarting with reloader
[2013-09-13 00:29:08,088](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:29:08] "GET / HTTP/1.1" 200 -
[2013-09-13 00:29:08,147](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:29:08] "GET /static/css/bootstrap.min.css HTTP/1.1" 304 -
[2013-09-13 00:29:08,157](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:29:08] "GET /static/js/jQuery.js HTTP/1.1" 304 -
[2013-09-13 00:29:08,170](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:29:08] "GET /static/js/bootstrap.js HTTP/1.1" 304 -
[2013-09-13 00:29:08,174](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:29:08] "GET /static/css/style.css HTTP/1.1" 304 -
[2013-09-13 00:29:08,187](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:29:08] "GET /static/css/jquery.fileupload-ui.css HTTP/1.1" 304 -
[2013-09-13 00:29:12,923](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:29:12] "GET /?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2013-09-13 00:29:13,916](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:29:13] "GET /?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2013-09-13 00:29:14,193](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:29:14] "GET /?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2013-09-13 00:29:14,362](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:29:14] "GET /?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2013-09-13 00:33:47,809](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:33:47] "GET / HTTP/1.1" 200 -
[2013-09-13 00:33:47,870](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:33:47] "GET /static/css/bootstrap.min.css HTTP/1.1" 304 -
[2013-09-13 00:33:47,883](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:33:47] "GET /static/js/jQuery.js HTTP/1.1" 304 -
[2013-09-13 00:33:47,896](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:33:47] "GET /static/js/bootstrap.js HTTP/1.1" 304 -
[2013-09-13 00:33:47,902](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:33:47] "GET /static/css/style.css HTTP/1.1" 304 -
[2013-09-13 00:33:47,907](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:33:47] "GET /static/css/jquery.fileupload-ui.css HTTP/1.1" 304 -
[2013-09-13 00:33:53,115](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:33:53] "POST / HTTP/1.1" 200 -
[2013-09-13 00:34:49,804](INFO)werkzeug :  * Detected change in '/opt/app/web/views.py', reloading
[2013-09-13 00:34:49,833](INFO)werkzeug :  * Restarting with reloader
[2013-09-13 00:34:56,106](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:34:56] "GET /?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2013-09-13 00:34:57,912](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:34:57] "GET / HTTP/1.1" 200 -
[2013-09-13 00:35:05,679](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:35:05] "POST / HTTP/1.1" 200 -
[2013-09-13 00:35:24,148](INFO)werkzeug :  * Detected change in '/opt/app/web/views.py', reloading
[2013-09-13 00:35:24,167](INFO)werkzeug :  * Restarting with reloader
[2013-09-13 00:35:28,489](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:35:28] "GET / HTTP/1.1" 200 -
[2013-09-13 00:35:33,224](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:35:33] "POST / HTTP/1.1" 200 -
[2013-09-13 00:35:50,398](INFO)werkzeug :  * Detected change in '/opt/app/web/views.py', reloading
[2013-09-13 00:35:50,412](INFO)werkzeug :  * Restarting with reloader
[2013-09-13 00:35:53,742](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:35:53] "GET / HTTP/1.1" 200 -
[2013-09-13 00:35:58,329](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:35:58] "POST / HTTP/1.1" 200 -
[2013-09-13 00:37:09,697](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:37:09] "GET / HTTP/1.1" 200 -
[2013-09-13 00:37:14,708](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:37:14] "POST /url_for(%27user_signup%27) HTTP/1.1" 404 -
[2013-09-13 00:37:37,514](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:37:37] "GET / HTTP/1.1" 200 -
[2013-09-13 00:37:41,599](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:37:41] "POST /user_signup HTTP/1.1" 500 -
[2013-09-13 00:37:41,669](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:37:41] "GET /user_signup?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
[2013-09-13 00:37:41,691](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:37:41] "GET /user_signup?__debugger__=yes&cmd=resource&f=jquery.js HTTP/1.1" 200 -
[2013-09-13 00:37:41,729](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:37:41] "GET /user_signup?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
[2013-09-13 00:37:41,734](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:37:41] "GET /user_signup?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2013-09-13 00:37:41,794](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:37:41] "GET /user_signup?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2013-09-13 00:37:41,836](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:37:41] "GET /user_signup?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
[2013-09-13 00:37:41,843](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:37:41] "GET /user_signup?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2013-09-13 00:37:41,856](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:37:41] "GET /user_signup?__debugger__=yes&cmd=resource&f=source.png HTTP/1.1" 200 -
[2013-09-13 00:37:47,582](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:37:47] "GET /user_signup?__debugger__=yes&cmd=request&frm=28119504&s=8kNExZIgiRWWmyGnzVzU HTTP/1.1" 200 -
[2013-09-13 00:37:49,488](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:37:49] "GET /user_signup?__debugger__=yes&cmd=request.form&frm=28119504&s=8kNExZIgiRWWmyGnzVzU HTTP/1.1" 200 -
[2013-09-13 00:37:53,784](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:37:53] "GET /user_signup?__debugger__=yes&cmd=request.args&frm=28119504&s=8kNExZIgiRWWmyGnzVzU HTTP/1.1" 200 -
[2013-09-13 00:38:30,220](INFO)werkzeug :  * Detected change in '/opt/app/web/views.py', reloading
[2013-09-13 00:38:30,245](INFO)werkzeug :  * Restarting with reloader
[2013-09-13 00:38:36,873](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:38:36] "GET /user_signup HTTP/1.1" 200 -
[2013-09-13 00:38:45,489](INFO)werkzeug :  * Detected change in '/opt/app/web/views.py', reloading
[2013-09-13 00:38:45,506](INFO)werkzeug :  * Restarting with reloader
[2013-09-13 00:38:46,245](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:38:46] "GET / HTTP/1.1" 200 -
[2013-09-13 00:38:52,587](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:38:52] "POST /user_signup HTTP/1.1" 400 -
[2013-09-13 00:39:21,780](INFO)werkzeug :  * Detected change in '/opt/app/web/views.py', reloading
[2013-09-13 00:39:21,804](INFO)werkzeug :  * Restarting with reloader
[2013-09-13 00:39:24,590](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:39:24] "GET /user_signup HTTP/1.1" 200 -
[2013-09-13 00:39:26,792](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:39:26] "GET / HTTP/1.1" 200 -
[2013-09-13 00:39:31,015](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:39:31] "POST /user_signup HTTP/1.1" 200 -
[2013-09-13 00:42:05,575](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:42:05] "GET /user_signup HTTP/1.1" 200 -
[2013-09-13 00:42:08,810](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:42:08] "GET / HTTP/1.1" 200 -
[2013-09-13 00:42:12,948](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:42:12] "POST /user_signup HTTP/1.1" 200 -
[2013-09-13 00:43:25,022](INFO)werkzeug :  * Detected change in '/opt/app/web/views.py', reloading
[2013-09-13 00:43:25,061](INFO)werkzeug :  * Restarting with reloader
[2013-09-13 00:51:11,576](INFO)werkzeug :  * Detected change in '/opt/app/web/views.py', reloading
[2013-09-13 00:51:11,607](INFO)werkzeug :  * Restarting with reloader
[2013-09-13 00:51:17,888](INFO)werkzeug :  * Detected change in '/opt/app/web/views.py', reloading
[2013-09-13 00:51:17,908](INFO)werkzeug :  * Restarting with reloader
[2013-09-13 00:51:25,445](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:51:25] "GET /user_signup HTTP/1.1" 200 -
[2013-09-13 00:51:33,684](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:51:33] "POST /user_signup HTTP/1.1" 500 -
[2013-09-13 00:51:33,755](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:51:33] "GET /user_signup?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
[2013-09-13 00:51:33,756](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:51:33] "GET /user_signup?__debugger__=yes&cmd=resource&f=jquery.js HTTP/1.1" 200 -
[2013-09-13 00:51:33,761](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:51:33] "GET /user_signup?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
[2013-09-13 00:51:33,765](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:51:33] "GET /user_signup?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2013-09-13 00:51:33,831](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:51:33] "GET /user_signup?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2013-09-13 00:51:33,840](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:51:33] "GET /user_signup?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
[2013-09-13 00:51:33,846](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:51:33] "GET /user_signup?__debugger__=yes&cmd=resource&f=source.png HTTP/1.1" 200 -
[2013-09-13 00:51:33,848](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:51:33] "GET /user_signup?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2013-09-13 00:51:50,846](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:51:50] "GET /user_signup HTTP/1.1" 200 -
[2013-09-13 00:51:55,148](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 00:51:55] "POST /user_signup HTTP/1.1" 200 -
[2013-09-13 00:56:54,076](INFO)werkzeug :  * Detected change in '/opt/app/web/views.py', reloading
[2013-09-13 00:56:54,099](INFO)werkzeug :  * Restarting with reloader
[2013-09-13 01:02:01,946](INFO)werkzeug :  * Running on http://0.0.0.0:8080/
[2013-09-13 01:02:01,947](INFO)werkzeug :  * Restarting with reloader
[2013-09-13 01:02:04,407](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:02:04] "GET / HTTP/1.1" 200 -
[2013-09-13 01:02:07,818](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:02:07] "POST /user_signup HTTP/1.1" 200 -
[2013-09-13 01:02:37,345](INFO)werkzeug :  * Detected change in '/opt/app/web/views.py', reloading
[2013-09-13 01:02:37,365](INFO)werkzeug :  * Restarting with reloader
[2013-09-13 01:03:55,990](INFO)werkzeug :  * Detected change in '/opt/app/web/utils/baseutils.py', reloading
[2013-09-13 01:03:56,015](INFO)werkzeug :  * Restarting with reloader
[2013-09-13 01:04:05,856](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:04:05] "GET /user_signup HTTP/1.1" 200 -
[2013-09-13 01:04:10,921](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:04:10] "POST /user_signup HTTP/1.1" 200 -
[2013-09-13 01:25:21,120](INFO)werkzeug :  * Detected change in '/opt/app/web/views.py', reloading
[2013-09-13 01:25:21,149](INFO)werkzeug :  * Restarting with reloader
[2013-09-13 01:31:12,684](INFO)werkzeug :  * Running on http://0.0.0.0:8080/
[2013-09-13 01:31:12,685](INFO)werkzeug :  * Restarting with reloader
[2013-09-13 01:31:16,185](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:31:16] "GET /user_signup HTTP/1.1" 200 -
[2013-09-13 01:31:20,401](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:31:20] "POST /user_signin HTTP/1.1" 500 -
[2013-09-13 01:31:20,535](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:31:20] "GET /user_signin?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
[2013-09-13 01:31:20,541](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:31:20] "GET /user_signin?__debugger__=yes&cmd=resource&f=jquery.js HTTP/1.1" 200 -
[2013-09-13 01:31:20,551](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:31:20] "GET /user_signin?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2013-09-13 01:31:20,555](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:31:20] "GET /user_signin?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
[2013-09-13 01:31:20,852](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:31:20] "GET /user_signin?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2013-09-13 01:31:20,893](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:31:20] "GET /user_signin?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
[2013-09-13 01:31:20,903](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:31:20] "GET /user_signin?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2013-09-13 01:31:20,905](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:31:20] "GET /user_signin?__debugger__=yes&cmd=resource&f=source.png HTTP/1.1" 200 -
[2013-09-13 01:32:43,385](INFO)werkzeug :  * Detected change in '/opt/app/web/views.py', reloading
[2013-09-13 01:32:43,407](INFO)werkzeug :  * Restarting with reloader
[2013-09-13 01:32:49,917](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:32:49] "GET /user_signin HTTP/1.1" 200 -
[2013-09-13 01:32:53,389](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:32:53] "POST /user_signin HTTP/1.1" 200 -
[2013-09-13 01:33:23,812](INFO)werkzeug :  * Detected change in '/opt/app/web/views.py', reloading
[2013-09-13 01:33:23,839](INFO)werkzeug :  * Restarting with reloader
[2013-09-13 01:33:30,028](INFO)werkzeug :  * Detected change in '/opt/app/web/views.py', reloading
[2013-09-13 01:33:30,058](INFO)werkzeug :  * Restarting with reloader
[2013-09-13 01:33:33,456](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:33:33] "GET /user_signin HTTP/1.1" 200 -
[2013-09-13 01:33:36,548](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:33:36] "POST /user_signin HTTP/1.1" 500 -
[2013-09-13 01:33:36,580](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:33:36] "GET /user_signin?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
[2013-09-13 01:33:36,589](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:33:36] "GET /user_signin?__debugger__=yes&cmd=resource&f=jquery.js HTTP/1.1" 200 -
[2013-09-13 01:33:36,599](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:33:36] "GET /user_signin?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
[2013-09-13 01:33:36,604](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:33:36] "GET /user_signin?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2013-09-13 01:33:36,625](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:33:36] "GET /user_signin?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2013-09-13 01:33:36,652](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:33:36] "GET /user_signin?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
[2013-09-13 01:33:36,659](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:33:36] "GET /user_signin?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2013-09-13 01:33:36,662](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:33:36] "GET /user_signin?__debugger__=yes&cmd=resource&f=source.png HTTP/1.1" 200 -
[2013-09-13 01:37:52,815](INFO)werkzeug :  * Detected change in '/opt/app/web/views.py', reloading
[2013-09-13 01:37:52,847](INFO)werkzeug :  * Restarting with reloader
[2013-09-13 01:37:57,947](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:37:57] "GET /user_signin HTTP/1.1" 200 -
[2013-09-13 01:38:00,949](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:38:00] "POST /user_signin HTTP/1.1" 500 -
[2013-09-13 01:38:01,032](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:38:01] "GET /user_signin?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
[2013-09-13 01:38:01,034](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:38:01] "GET /user_signin?__debugger__=yes&cmd=resource&f=jquery.js HTTP/1.1" 200 -
[2013-09-13 01:38:01,041](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:38:01] "GET /user_signin?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
[2013-09-13 01:38:01,045](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:38:01] "GET /user_signin?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2013-09-13 01:38:01,064](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:38:01] "GET /user_signin?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2013-09-13 01:38:01,092](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:38:01] "GET /user_signin?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2013-09-13 01:38:01,094](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:38:01] "GET /user_signin?__debugger__=yes&cmd=resource&f=source.png HTTP/1.1" 200 -
[2013-09-13 01:42:10,495](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:42:10] "GET /user_signin?__debugger__=yes&cmd=local&frm=139867758498640&s=pLj2DUzxI49kKtTD78j0 HTTP/1.1" 200 -
[2013-09-13 01:42:13,789](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:42:13] "GET /user_signin?__debugger__=yes&cmd=res&frm=139867758498640&s=pLj2DUzxI49kKtTD78j0 HTTP/1.1" 200 -
[2013-09-13 01:42:16,207](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:42:16] "GET /user_signin?__debugger__=yes&cmd=s&frm=139867758498640&s=pLj2DUzxI49kKtTD78j0 HTTP/1.1" 200 -
[2013-09-13 01:42:30,127](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:42:30] "GET /user_signin?__debugger__=yes&cmd=result&frm=139867758498640&s=pLj2DUzxI49kKtTD78j0 HTTP/1.1" 200 -
[2013-09-13 01:42:35,193](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:42:35] "GET /user_signin?__debugger__=yes&cmd=result&frm=139867758501264&s=pLj2DUzxI49kKtTD78j0 HTTP/1.1" 200 -
[2013-09-13 01:43:24,991](INFO)werkzeug :  * Detected change in '/opt/app/web/db/dbapi.py', reloading
[2013-09-13 01:43:25,022](INFO)werkzeug :  * Restarting with reloader
[2013-09-13 01:43:32,227](INFO)werkzeug :  * Detected change in '/opt/app/web/db/dbapi.py', reloading
[2013-09-13 01:43:32,254](INFO)werkzeug :  * Restarting with reloader
[2013-09-13 01:44:23,723](INFO)werkzeug :  * Detected change in '/opt/app/web/views.py', reloading
[2013-09-13 01:44:23,739](INFO)werkzeug :  * Restarting with reloader
[2013-09-13 01:44:30,735](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:44:30] "GET /user_signin HTTP/1.1" 200 -
[2013-09-13 01:44:34,129](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:44:34] "POST /user_signin HTTP/1.1" 200 -
[2013-09-13 01:45:47,405](INFO)werkzeug :  * Detected change in '/opt/app/web/views.py', reloading
[2013-09-13 01:45:47,435](INFO)werkzeug :  * Restarting with reloader
[2013-09-13 01:45:52,292](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:45:52] "GET /user_signin HTTP/1.1" 500 -
[2013-09-13 01:45:52,385](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:45:52] "GET /user_signin?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
[2013-09-13 01:45:52,396](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:45:52] "GET /user_signin?__debugger__=yes&cmd=resource&f=jquery.js HTTP/1.1" 200 -
[2013-09-13 01:45:52,413](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:45:52] "GET /user_signin?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
[2013-09-13 01:45:52,415](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:45:52] "GET /user_signin?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2013-09-13 01:45:52,455](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:45:52] "GET /user_signin?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2013-09-13 01:45:52,484](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:45:52] "GET /user_signin?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
[2013-09-13 01:45:52,495](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:45:52] "GET /user_signin?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
[2013-09-13 01:45:52,505](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:45:52] "GET /user_signin?__debugger__=yes&cmd=resource&f=source.png HTTP/1.1" 200 -
[2013-09-13 01:45:55,456](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:45:55] "GET / HTTP/1.1" 200 -
[2013-09-13 01:45:59,812](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:45:59] "POST /user_signin HTTP/1.1" 200 -
[2013-09-13 01:46:10,737](INFO)werkzeug :  * Detected change in '/opt/app/web/views.py', reloading
[2013-09-13 01:46:10,777](INFO)werkzeug :  * Restarting with reloader
[2013-09-13 01:46:12,445](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:46:12] "GET / HTTP/1.1" 200 -
[2013-09-13 01:46:15,452](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:46:15] "POST /user_signin HTTP/1.1" 200 -
[2013-09-13 01:49:15,028](INFO)werkzeug :  * Detected change in '/opt/app/web/views.py', reloading
[2013-09-13 01:49:15,047](INFO)werkzeug :  * Restarting with reloader
[2013-09-13 01:51:08,656](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:51:08] "GET / HTTP/1.1" 200 -
[2013-09-13 01:54:00,818](INFO)werkzeug :  * Detected change in '/opt/app/web/views.py', reloading
[2013-09-13 01:54:00,845](INFO)werkzeug :  * Restarting with reloader
[2013-09-13 01:54:07,038](INFO)werkzeug :  * Detected change in '/opt/app/web/views.py', reloading
[2013-09-13 01:54:07,061](INFO)werkzeug :  * Restarting with reloader
[2013-09-13 01:54:40,480](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:54:40] "GET / HTTP/1.1" 200 -
[2013-09-13 01:54:44,539](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:54:44] "POST /user_signin HTTP/1.1" 500 -
[2013-09-13 01:54:44,591](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:54:44] "GET /user_signin?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
[2013-09-13 01:54:44,593](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:54:44] "GET /user_signin?__debugger__=yes&cmd=resource&f=jquery.js HTTP/1.1" 200 -
[2013-09-13 01:54:44,600](INFO)werkzeug : 192.168.198.1 - - [13/Sep/2013 01:54:44] "GET /user_signin?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
